FechaPublicacion,Fecha,CodigoEmbalse,RegionHidrologica,CapacidadUtilMasa,VolumenUtilDiarioMasa,VolumenTotalMasa,VertimientosMasa
2023-12-19,2021-05-18,RIOGRAN2,Antioquia,138780000,146643000,194573000,2522707
2023-12-19,2021-05-18,TRONERAS,Antioquia,21900000,24653000,33293000,4983379
2023-12-19,2021-05-18,URRA1,Caribe,1237910000,680420000,1036630000,0
2023-12-19,2021-05-18,SANLOREN,Antioquia,161860000,154190000,171390000,0
2023-12-19,2021-05-18,ALTOANCH,Valle,31780000,16340000,23060000,0
2023-12-19,2021-05-18,PORCE3,Antioquia,131300000,102610000,132080000,0
2023-12-19,2021-05-18,SOGAMOSO,Centro,2694230000,2383170000,2947800000,0
2024-06-18,2024-06-17,ALTOANCH,Valle,32060000,5270000,11590000,0
2024-06-18,2024-06-17,ITUANGO,Antioquia,522000000,110030000,1409030000,123693696
2024-06-18,2024-06-17,MIEL1,Caldas,427530000,287920000,334200000,0
2024-06-18,2024-06-17,PORCE3,Antioquia,131300000,67630000,97100000,0
2024-06-18,2024-06-17,PUNCHINA,Antioquia,43920000,21690000,35610000,0
2024-06-18,2024-06-17,BETANIA,Centro,736350000,695860000,1151360000,0
2024-06-18,2024-06-17,URRA1,Caribe,1213370000,952410000,1306420000,0
2024-06-18,2024-06-17,SANLOREN,Antioquia,161510000,162550000,179410000,163140
2024-06-18,2024-06-17,AGREGADO_SIN,Colombia,13762860000,7815924000,12065104000,149776836
2024-06-18,2024-06-17,CALIMA1,Valle,424940000,159220000,263580000,0
2024-06-18,2024-06-17,SALVAJIN,Valle,715770000,554380000,645830000,0
2024-06-18,2024-06-17,ESMERALD,Oriente,582920000,476594000,497304000,25920000
2024-06-18,2024-06-17,SOGAMOSO,Centro,2694230000,1611560000,2176190000,0
2024-06-18,2024-06-17,CHUZA,Oriente,218110000,81186000,91506000,0
2024-06-18,2024-06-17,RIOGRAN2,Antioquia,138780000,97518000,145448000,0
2024-06-18,2024-06-17,PENOL,Antioquia,1042180000,422380000,500220000,0
2024-06-18,2024-06-17,TRONERAS,Antioquia,19200000,18010000,26460000,0
2024-06-18,2024-06-17,MUNA,Centro,12330000,10796000,10876000,0
2024-06-18,2024-06-17,AGREGADO_BOGOTA,Centro,896490000,490592000,490592000,0
2024-06-18,2024-06-17,ELQUIMBO,Centro,2295040000,925554000,1390374000,0
2024-06-18,2024-06-17,PORCE2,Antioquia,85880000,61234000,100024000,0
2024-06-18,2024-06-17,GUAVIO,Oriente,529770000,343984000,586744000,0
2024-06-18,2024-06-17,PRADO,Centro,654040000,239180000,569970000,0
2024-06-18,2024-06-17,PLAYAS,Antioquia,48020000,20376000,39946000,0
2024-06-18,2024-06-17,MIRAFLOR,Antioquia,137120000,0,5320000,0
2023-12-19,2021-04-23,SANLOREN,Antioquia,161860000,64360000,81560000,0
2023-12-19,2021-04-23,BETANIA,Centro,736350000,554894000,1010394000,0
2023-12-19,2021-04-23,RIOGRAN2,Antioquia,138780000,117093000,165023000,0
2023-12-19,2021-04-23,TRONERAS,Antioquia,21900000,17125000,25765000,0
2023-12-19,2021-04-23,PORCE2,Antioquia,88820000,52214000,92414000,0
2023-12-19,2021-04-23,PORCE3,Antioquia,131300000,60721000,90191000,0
2023-12-19,2021-04-23,MIRAFLOR,Antioquia,96580000,81177000,86817000,0
2023-12-19,2021-04-23,ALTOANCH,Valle,31780000,1580000,8300000,0
2023-12-19,2021-04-23,PUNCHINA,Antioquia,43920000,14230000,28150000,0
2023-12-19,2021-04-23,ELQUIMBO,Centro,2360260000,1927517000,2372957000,0
2023-12-19,2021-04-23,GUAVIO,Oriente,764340000,421189000,438899000,0
2023-12-19,2021-04-23,PLAYAS,Antioquia,49160000,45544000,65474000,0
2023-12-19,2021-04-23,SALVAJIN,Valle,714740000,297700000,391340000,0
2023-12-19,2021-04-23,MUNA,Centro,12640000,6380000,6430000,0
2023-12-19,2021-04-23,MIEL1,Caldas,427530000,273220000,319500000,0
2023-12-19,2021-04-23,CHUZA,Oriente,215190000,117094000,127194000,0
2023-12-19,2021-04-23,ESMERALD,Oriente,582920000,200194000,220904000,0
2023-12-19,2021-04-23,URRA1,Caribe,1237910000,654300000,1010510000,0
2023-12-19,2021-04-23,AGREGADO_SIN,Colombia,13232000000,8362918000,11076978000,0
2023-12-19,2021-04-23,PENOL,Antioquia,1044020000,909252000,987082000,0
2023-12-19,2021-04-23,AGREGADO_BOGOTA,Centro,825890000,296074000,296074000,0
2023-12-19,2021-04-23,SOGAMOSO,Centro,2694230000,1625140000,2189770000,0
2023-12-19,2021-04-23,CALIMA1,Valle,424660000,297510000,403030000,0
2023-12-19,2021-04-23,PRADO,Centro,427220000,328410000,659200000,0
2025-08-05,2025-06-20,AGREGADO_SIN,Colombia,13372270000,11777173000,16026103100,226642007
2025-08-05,2025-06-20,CHUZA,Oriente,218110000,164050000,174370000,0
2025-08-05,2025-06-20,AGREGADO,Centro,896490000,490473000,490473100,0
2025-08-05,2025-06-20,PRADO,Centro,654040000,489780000,820570000,0
2025-08-05,2025-06-20,ESMERALD,Oriente,582920000,490651000,511361000,0
2025-08-05,2025-06-20,SOGAMOSO,Centro,2694230000,2662900000,3227530000,5221540
2025-08-05,2025-06-20,TRONERAS,Antioquia,19200000,15600000,24050000,0
2025-08-05,2025-06-20,MUNA,Centro,12330000,11073000,11153000,0
2025-08-05,2025-06-20,PORCE2,Antioquia,85880000,56860000,95650000,7344000
2025-08-05,2025-06-20,ALTOANCH,Valle,32060000,16480000,22800000,0
2025-08-05,2025-06-20,ITUANGO,Antioquia,132000000,114220000,1413220000,52490680
2025-08-05,2025-06-20,MIEL1,Caldas,427530000,388910000,435190000,0
2025-08-05,2025-06-20,PORCE3,Antioquia,131830000,111420000,140870000,17786130
2025-08-05,2025-06-20,PUNCHINA,Antioquia,43960000,33640000,47620000,0
2025-08-05,2025-06-20,BETANIA,Centro,736350000,698834000,1154334000,83379937
2025-08-05,2025-06-20,URRA1,Caribe,1213370000,1024990000,1379000000,0
2025-08-05,2025-06-20,SANLOREN,Antioquia,161510000,151800000,168660000,0
2025-08-05,2025-06-20,CALIMA1,Valle,424940000,340910000,445270000,0
2025-08-05,2025-06-20,SALVAJIN,Valle,715770000,614940000,706390000,0
2025-08-05,2025-06-20,RIOGRAN2,Antioquia,137620000,144300000,191940000,3315430
2025-08-05,2025-06-20,PENOL,Antioquia,1042180000,944500000,1022340000,0
2025-08-05,2025-06-20,ELQUIMBO,Centro,2295040000,2224254000,2689074000,48481900
2025-08-05,2025-06-20,GUAVIO,Oriente,529770000,510128000,752888000,8180280
2025-08-05,2025-06-20,PLAYAS,Antioquia,48020000,49770000,69340000,442110
2025-08-05,2025-06-20,MIRAFLOR,Antioquia,137120000,26690000,32010000,0
2023-12-19,2019-08-04,MUNA,Centro,12640000,5830000,5880000,0
2023-12-19,2019-08-04,CHUZA,Oriente,215190000,191994000,202094000,0
2023-12-19,2019-08-04,BETANIA,Centro,755980000,574390000,1018460000,0
2023-12-19,2019-08-04,PORCE2,Antioquia,88820000,66813000,107013000,0
2023-12-19,2019-08-04,SALVAJIN,Valle,714740000,580640000,674280000,0
2023-12-19,2019-08-04,RIOGRAN2,Antioquia,137060000,94854000,143664000,0
2023-12-19,2019-08-04,SANLOREN,Antioquia,161860000,132250000,149450000,0
2023-12-19,2019-08-04,ELQUIMBO,Centro,2360260000,2360260000,2805700000,5964420
2023-12-19,2019-08-04,MIRAFLOR,Antioquia,96580000,63646000,69286000,0
2023-12-19,2019-08-04,PRADO,Centro,420660000,413640000,743660000,0
2023-12-19,2019-08-04,PENOL,Antioquia,1044020000,853782000,931612000,0
2023-12-19,2019-08-04,SOGAMOSO,Centro,2756310000,2235300000,2816890000,0
2023-12-19,2019-08-04,PUNCHINA,Antioquia,48390000,14800000,23000000,0
2023-12-19,2019-08-04,PLAYAS,Antioquia,49160000,16606000,36536000,0
2023-12-19,2019-08-04,TRONERAS,Antioquia,21900000,10971000,19611000,0
2023-12-19,2019-08-04,ALTOANCH,Valle,31780000,14300000,21020000,0
2023-12-19,2019-08-04,AGREGADO_BOGOTA,Centro,825890000,388135000,388135000,0
2023-12-19,2019-08-04,GUAVIO,Oriente,764340000,748838000,766548000,1110960
2023-12-19,2019-08-04,MIEL1,Caldas,441380000,314790000,364710000,0
2023-12-19,2019-08-04,AGREGADO_SIN,Colombia,13327990000,10937975000,13658485000,5964420
2023-12-19,2019-08-04,PORCE3,Antioquia,130870000,88215000,117985000,0
2023-12-19,2019-08-04,CALIMA1,Valle,424660000,335190000,440710000,0
2023-12-19,2019-08-04,ESMERALD,Oriente,587590000,416431000,439731000,0
2023-12-19,2019-08-04,URRA1,Caribe,1237910000,1016300000,1372510000,0
2023-09-24,2022-02-19,PORCE2,Antioquia,85880000,37953000,76743000,0
2023-09-24,2022-02-19,URRA1,Caribe,1237910000,889550000,1245760000,0
2023-09-24,2022-02-19,MIEL1,Caldas,427530000,354010000,400290000,0
2023-09-24,2022-02-19,BETANIA,Centro,736350000,598027000,1053527000,0
2023-09-24,2022-02-19,SOGAMOSO,Centro,2694230000,1493040000,2057670000,0
2023-09-24,2022-02-19,MIRAFLOR,Antioquia,137120000,78310000,83630000,0
2023-09-24,2022-02-19,PLAYAS,Antioquia,49160000,35528000,55458000,0
2023-09-24,2022-02-19,PORCE3,Antioquia,131300000,66756000,96226000,0
2023-09-24,2022-02-19,RIOGRAN2,Antioquia,138780000,89251000,137181000,0
2023-09-24,2022-02-19,GUAVIO,Oriente,756830000,439645000,455345000,0
2023-09-24,2022-02-19,PENOL,Antioquia,1044020000,856029000,933859000,0
2023-09-24,2022-02-19,AGREGADO_BOGOTA,Centro,825890000,428748000,428748000,0
2023-09-24,2022-02-19,MUNA,Centro,12330000,8739000,8819000,0
2023-09-24,2022-02-19,ELQUIMBO,Centro,2295040000,867055000,1331875000,0
2023-09-24,2022-02-19,ALTOANCH,Valle,31780000,4880000,11600000,0
2023-09-24,2022-02-19,PUNCHINA,Antioquia,43920000,26460000,40380000,0
2023-09-24,2022-02-19,PRADO,Centro,427220000,330390000,661180000,0
2023-09-24,2022-02-19,CHUZA,Oriente,215190000,92498000,102598000,0
2023-09-24,2022-02-19,SANLOREN,Antioquia,161510000,91330000,108190000,0
2023-09-24,2022-02-19,CALIMA1,Valle,424660000,297890000,403410000,0
2023-09-24,2022-02-19,TRONERAS,Antioquia,19200000,12018000,20468000,0
2023-09-24,2022-02-19,AGREGADO_SIN,Colombia,13193510000,7633411000,10362611000,0
2023-09-24,2022-02-19,ESMERALD,Oriente,582920000,285184000,305894000,0
2023-09-24,2022-02-19,SALVAJIN,Valle,714740000,250120000,343760000,0
2026-05-20,2026-03-08,PUNCHINA,Antioquia,43960000,25880000,39860000,0
2026-05-20,2026-03-08,SANLOREN,Antioquia,161510000,125340000,142200000,0
2026-05-20,2026-03-08,ITUANGO,Antioquia,132000000,132350000,1431350000,49018870
2026-05-20,2026-03-08,MIRAFLOR,Antioquia,137120000,128640000,133960000,0
2026-05-20,2026-03-08,PENOL,Antioquia,1042180000,882200000,960040000,0
2026-05-20,2026-03-08,PLAYAS,Antioquia,48020000,52310000,71880000,2827610
2026-05-20,2026-03-08,PORCE2,Antioquia,85880000,45210000,84000000,0
2026-05-20,2026-03-08,PORCE3,Antioquia,131830000,64880000,94330000,0
2026-05-20,2026-03-08,RIOGRAN2,Antioquia,137620000,124200000,171840000,0
2026-05-20,2026-03-08,TRONERAS,Antioquia,19200000,10960000,19410000,0
2026-05-20,2026-03-08,MIEL1,Caldas,441790000,349060000,397070000,0
2026-05-20,2026-03-08,URRA1,Caribe,1213370000,940740000,1294750000,0
2026-05-20,2026-03-08,SOGAMOSO,Centro,2650650000,2508630000,3064470000,0
2026-05-20,2026-03-08,PRADO,Centro,653070000,417910000,745730000,0
2026-05-20,2026-03-08,BETANIA,Centro,723600000,527230000,975420000,0
2026-05-20,2026-03-08,ELQUIMBO,Centro,2295040000,1391620000,1856440000,0
2026-05-20,2026-03-08,MUNA,Centro,12330000,6390000,6470000,0
2026-05-20,2026-03-08,ESMERALD,Oriente,460780000,263540000,331240000,0
2026-05-20,2026-03-08,CHUZA,Oriente,218110000,81260000,91580000,0
2026-05-20,2026-03-08,GUAVIO,Oriente,529770000,336650000,579410000,0
2026-05-20,2026-03-08,ALTOANCH,Valle,32060000,18880000,25200000,0
2026-05-20,2026-03-08,CALIMA1,Valle,424940000,411100000,515460000,0
2026-05-20,2026-03-08,SALVAJIN,Valle,715770000,473370000,564820000,0
2026-05-20,2026-03-08,AGREGADO,Centro,896490000,514180000,514180000,0
2023-12-19,2020-09-30,AGREGADO_SIN,Colombia,13294080000,8578612000,11309632000,3370550
2023-12-19,2020-09-30,TRONERAS,Antioquia,21900000,23195000,31835000,1226448
2023-12-19,2020-09-30,ESMERALD,Oriente,582920000,451228000,471938000,0
2023-12-19,2020-09-30,SOGAMOSO,Centro,2756310000,1500620000,2082210000,0
2023-12-19,2020-09-30,PUNCHINA,Antioquia,43920000,23650000,37570000,0
2023-12-19,2020-09-30,MIEL1,Caldas,427530000,344860000,391140000,0
2023-12-19,2020-09-30,PLAYAS,Antioquia,49160000,51893000,71823000,2144102
2023-12-19,2020-09-30,RIOGRAN2,Antioquia,138780000,98004000,145934000,0
2023-12-19,2020-09-30,SALVAJIN,Valle,714740000,66550000,160190000,0
2023-12-19,2020-09-30,BETANIA,Centro,736350000,557862000,1013362000,0
2023-12-19,2020-09-30,PORCE3,Antioquia,131300000,116497000,145967000,0
2023-12-19,2020-09-30,URRA1,Caribe,1237910000,1004700000,1360910000,0
2023-12-19,2020-09-30,ALTOANCH,Valle,31780000,2340000,9060000,0
2023-12-19,2020-09-30,PENOL,Antioquia,1044020000,871705000,949535000,0
2023-12-19,2020-09-30,PRADO,Centro,427220000,162810000,493600000,0
2023-12-19,2020-09-30,CALIMA1,Valle,424660000,256500000,362020000,0
2023-12-19,2020-09-30,AGREGADO_BOGOTA,Centro,825890000,322744000,322744000,0
2023-12-19,2020-09-30,SANLOREN,Antioquia,161860000,140250000,157450000,0
2023-12-19,2020-09-30,CHUZA,Oriente,215190000,211309000,221409000,0
2023-12-19,2020-09-30,MUNA,Centro,12640000,3690000,3740000,0
2023-12-19,2020-09-30,PORCE2,Antioquia,88820000,63120000,103320000,0
2023-12-19,2020-09-30,GUAVIO,Oriente,764340000,649950000,667660000,0
2023-12-19,2020-09-30,MIRAFLOR,Antioquia,96580000,45649000,51289000,0
2023-12-19,2020-09-30,ELQUIMBO,Centro,2360260000,1609486000,2054926000,0
2023-12-19,2019-02-15,URRA1,Caribe,1237910000,706690000,1062900000,0
2023-12-19,2019-02-15,GUAVIO,Oriente,764340000,351706000,369416000,0
2023-12-19,2019-02-15,MIRAFLOR,Antioquia,96580000,49344000,54984000,0
2023-12-19,2019-02-15,RIOGRAN2,Antioquia,137060000,54369000,103179000,0
2023-12-19,2019-02-15,BETANIA,Centro,755980000,555700000,999770000,0
2023-12-19,2019-02-15,PUNCHINA,Antioquia,48390000,12150000,20350000,0
2023-12-19,2019-02-15,PRADO,Centro,420660000,196660000,526680000,0
2023-12-19,2019-02-15,CALIMA1,Valle,424660000,228630000,334150000,0
2023-12-19,2019-02-15,SANLOREN,Antioquia,161860000,59180000,76380000,0
2023-12-19,2019-02-15,AGREGADO_SIN,Colombia,13327750000,6943655000,9664165000,0
2023-12-19,2019-02-15,CHUZA,Oriente,215190000,96143000,106243000,0
2023-12-19,2019-02-15,ALTOANCH,Valle,31780000,10290000,17010000,0
2023-12-19,2019-02-15,PENOL,Antioquia,1044020000,854358000,932188000,0
2023-12-19,2019-02-15,AGREGADO_BOGOTA,Centro,825890000,348252000,348252000,0
2023-12-19,2019-02-15,PORCE2,Antioquia,88820000,44460000,84660000,0
2023-12-19,2019-02-15,MUNA,Centro,12640000,4210000,4260000,0
2023-12-19,2019-02-15,SOGAMOSO,Centro,2756310000,1198050000,1779640000,0
2023-12-19,2019-02-15,ESMERALD,Oriente,587590000,224930000,248230000,0
2023-12-19,2019-02-15,ELQUIMBO,Centro,2360260000,1280900000,1726340000,0
2023-12-19,2019-02-15,TRONERAS,Antioquia,21900000,8363000,17003000,0
2023-12-19,2019-02-15,SALVAJIN,Valle,714740000,251310000,344950000,0
2023-12-19,2019-02-15,PLAYAS,Antioquia,49160000,33276000,53206000,0
2023-12-19,2019-02-15,MIEL1,Caldas,441380000,321750000,371670000,0
2023-12-19,2019-02-15,PORCE3,Antioquia,130630000,52934000,82704000,0
2024-09-09,2024-09-08,ESMERALD,Oriente,582920000,482032000,502742000,0
2024-09-09,2024-09-08,TRONERAS,Antioquia,19200000,8160000,16610000,0
2024-09-09,2024-09-08,ALTOANCH,Valle,32060000,260000,6580000,0
2024-09-09,2024-09-08,BETANIA,Centro,736350000,545191000,1000691000,0
2024-09-09,2024-09-08,PLAYAS,Antioquia,48020000,42632000,62202000,0
2024-09-09,2024-09-08,PRADO,Centro,654040000,32630000,363420000,0
2024-09-09,2024-09-08,GUAVIO,Oriente,529770000,323732000,566492000,0
2024-09-09,2024-09-08,ITUANGO,Antioquia,522000000,112041000,1411041000,0
2024-09-09,2024-09-08,URRA1,Caribe,1213370000,1023000000,1377010000,0
2024-09-09,2024-09-08,PENOL,Antioquia,1042180000,488575000,566415000,0
2024-09-09,2024-09-08,CALIMA1,Valle,424940000,189120000,293480000,0
2024-09-09,2024-09-08,MUNA,Centro,12330000,7519000,7599000,0
2024-09-09,2024-09-08,SANLOREN,Antioquia,161510000,139130000,155990000,0
2024-09-09,2024-09-08,AGREGADO_SIN,Colombia,13762860000,7566833000,11816013000,0
2024-09-09,2024-09-08,MIRAFLOR,Antioquia,137120000,0,5320000,0
2024-09-09,2024-09-08,PORCE3,Antioquia,131300000,101561000,131031000,0
2024-09-09,2024-09-08,MIEL1,Caldas,427530000,300560000,346840000,0
2024-09-09,2024-09-08,PORCE2,Antioquia,85880000,49862000,88652000,0
2024-09-09,2024-09-08,SALVAJIN,Valle,715770000,356400000,447850000,0
2024-09-09,2024-09-08,PUNCHINA,Antioquia,43920000,15370000,29290000,0
2024-09-09,2024-09-08,SOGAMOSO,Centro,2694230000,1471010000,2035640000,0
2024-09-09,2024-09-08,RIOGRAN2,Antioquia,138780000,87685000,135615000,0
2024-09-09,2024-09-08,CHUZA,Oriente,218110000,83656000,93976000,0
2024-09-09,2024-09-08,AGREGADO_BOGOTA,Centro,896490000,492479000,492479000,0
2024-09-09,2024-09-08,ELQUIMBO,Centro,2295040000,1214228000,1679048000,0
2023-12-19,2019-05-02,ESMERALD,Oriente,587590000,63570000,86870000,0
2023-12-19,2019-05-02,RIOGRAN2,Antioquia,137060000,104199000,153009000,0
2023-12-19,2019-05-02,CALIMA1,Valle,424660000,242560000,348080000,0
2023-12-19,2019-05-02,MIEL1,Caldas,441380000,325580000,375500000,0
2023-12-19,2019-05-02,PORCE2,Antioquia,88820000,36414000,76614000,0
2023-12-19,2019-05-02,SOGAMOSO,Centro,2756310000,1842130000,2423720000,0
2023-12-19,2019-05-02,SALVAJIN,Valle,714740000,487360000,581000000,0
2023-12-19,2019-05-02,MUNA,Centro,12640000,7470000,7520000,0
2023-12-19,2019-05-02,URRA1,Caribe,1237910000,467600000,823810000,0
2023-12-19,2019-05-02,PORCE3,Antioquia,130870000,85958000,115728000,0
2023-12-19,2019-05-02,GUAVIO,Oriente,764340000,192533000,210243000,0
2023-12-19,2019-05-02,TRONERAS,Antioquia,21900000,7857000,16497000,0
2023-12-19,2019-05-02,AGREGADO_SIN,Colombia,13327990000,7193092000,9913602000,0
2023-12-19,2019-05-02,ELQUIMBO,Centro,2360260000,1082870000,1528310000,0
2023-12-19,2019-05-02,PLAYAS,Antioquia,49160000,28450000,48380000,0
2023-12-19,2019-05-02,MIRAFLOR,Antioquia,96580000,29207000,34847000,0
2023-12-19,2019-05-02,PUNCHINA,Antioquia,48390000,9670000,17870000,0
2023-12-19,2019-05-02,PRADO,Centro,420660000,417540000,747560000,0
2023-12-19,2019-05-02,ALTOANCH,Valle,31780000,3030000,9750000,0
2023-12-19,2019-05-02,PENOL,Antioquia,1044020000,668429000,746259000,0
2023-12-19,2019-05-02,BETANIA,Centro,755980000,616450000,1060520000,0
2023-12-19,2019-05-02,CHUZA,Oriente,215190000,96824000,106924000,0
2023-12-19,2019-05-02,SANLOREN,Antioquia,161860000,69740000,86940000,0
2023-12-19,2019-05-02,AGREGADO_BOGOTA,Centro,825890000,307651000,307651000,0
2023-12-19,2019-06-16,SANLOREN,Antioquia,161860000,138340000,155540000,0
2023-12-19,2019-06-16,SALVAJIN,Valle,714740000,666440000,760080000,0
2023-12-19,2019-06-16,SOGAMOSO,Centro,2756310000,2523890000,3105480000,0
2023-12-19,2019-06-16,AGREGADO_SIN,Colombia,13327990000,10149090000,12869600000,8446724
2023-12-19,2019-06-16,CHUZA,Oriente,215190000,104371000,114471000,0
2023-12-19,2019-06-16,PORCE2,Antioquia,88820000,63532000,103732000,0
2023-12-19,2019-06-16,ESMERALD,Oriente,587590000,161839000,185139000,0
2023-12-19,2019-06-16,ELQUIMBO,Centro,2360260000,1593560000,2039000000,0
2023-12-19,2019-06-16,URRA1,Caribe,1237910000,956110000,1312320000,0
2023-12-19,2019-06-16,MIRAFLOR,Antioquia,96580000,54481000,60121000,0
2023-12-19,2019-06-16,RIOGRAN2,Antioquia,137060000,137585000,186395000,150509
2023-12-19,2019-06-16,BETANIA,Centro,755980000,648920000,1092990000,0
2023-12-19,2019-06-16,PORCE3,Antioquia,130870000,109929000,139699000,0
2023-12-19,2019-06-16,TRONERAS,Antioquia,21900000,21393000,30033000,177725
2023-12-19,2019-06-16,CALIMA1,Valle,424660000,302750000,408270000,0
2023-12-19,2019-06-16,AGREGADO_BOGOTA,Centro,825890000,317390000,317390000,0
2023-12-19,2019-06-16,ALTOANCH,Valle,31780000,9930000,16650000,0
2023-12-19,2019-06-16,PENOL,Antioquia,1044020000,877521000,955351000,0
2023-12-19,2019-06-16,MUNA,Centro,12640000,10870000,10920000,0
2023-12-19,2019-06-16,PRADO,Centro,420660000,499240000,829260000,0
2023-12-19,2019-06-16,PUNCHINA,Antioquia,48390000,32450000,40650000,0
2023-12-19,2019-06-16,MIEL1,Caldas,441380000,381980000,431900000,0
2023-12-19,2019-06-16,PLAYAS,Antioquia,49160000,55174000,75104000,8118490
2023-12-19,2019-06-16,GUAVIO,Oriente,764340000,481395000,499105000,0
2023-11-14,2023-11-13,URRA1,Caribe,1213370000,1061410000,1415420000,0
2023-11-14,2023-11-13,SANLOREN,Antioquia,161510000,128600000,145460000,0
2023-11-14,2023-11-13,ITUANGO,Antioquia,522000000,127962000,1426962000,18656611
2023-11-14,2023-11-13,SOGAMOSO,Centro,2694230000,2599970000,3164600000,0
2023-11-14,2023-11-13,ELQUIMBO,Centro,2295040000,1525440000,1990260000,0
2023-11-14,2023-11-13,PUNCHINA,Antioquia,43920000,11080000,25000000,0
2023-11-14,2023-11-13,AGREGADO_BOGOTA,Centro,895870000,596107000,596107000,0
2023-11-14,2023-11-13,SALVAJIN,Valle,715770000,257390000,348840000,0
2023-11-14,2023-11-13,PORCE2,Antioquia,85880000,41563000,80353000,0
2023-11-14,2023-11-13,AGREGADO_SIN,Colombia,13759320000,10156597000,14405557000,18664128
2023-11-14,2023-11-13,PENOL,Antioquia,1042180000,896770000,974610000,0
2023-11-14,2023-11-13,GUAVIO,Oriente,529770000,452574000,695334000,0
2023-11-14,2023-11-13,PORCE3,Antioquia,131300000,57509000,86979000,0
2023-11-14,2023-11-13,MIRAFLOR,Antioquia,137120000,119180000,124500000,0
2023-11-14,2023-11-13,PRADO,Centro,654040000,267330000,598120000,0
2023-11-14,2023-11-13,MIEL1,Caldas,427530000,341360000,387640000,0
2023-11-14,2023-11-13,CALIMA1,Valle,424940000,284100000,388460000,0
2023-11-14,2023-11-13,PLAYAS,Antioquia,48020000,43251000,62821000,7517
2023-11-14,2023-11-13,BETANIA,Centro,736350000,566915000,1022415000,0
2023-11-14,2023-11-13,CHUZA,Oriente,215190000,104537000,114637000,0
2023-11-14,2023-11-13,ESMERALD,Oriente,582920000,514958000,535668000,0
2023-11-14,2023-11-13,RIOGRAN2,Antioquia,138780000,137445000,185375000,0
2023-11-14,2023-11-13,TRONERAS,Antioquia,19200000,7840000,16290000,0
2023-11-14,2023-11-13,ALTOANCH,Valle,32060000,5450000,11770000,0
2023-11-14,2023-11-13,MUNA,Centro,12330000,7856000,7936000,0
