ONI,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,Precipitacion_mm,Radiacion_Solar,irca,Humedad_Relativa,Temp_Min_C,Mes,Velocidad_Viento,VolumenUtilDiarioMasa
-0.7515400410677618,0.0,-0.11442080378250585,0.45721271393643104,0.28124999999999994,-1.2048710601719166,0.09349336702463698,0.2727272727272727,0.5277777777777777,550557806.451613
-0.8336755646817249,0.0,-0.2543735224586289,0.2762836185819075,0.28124999999999994,-1.1604584527220616,0.20972836386607702,0.45454545454545453,-0.05555555555555561,549053833.3333334
-0.759753593429158,0.0,0.43593380614657234,0.3594132029339865,0.28124999999999994,-0.4226361031518606,0.10865445356917235,0.6363636363636364,0.08333333333333341,545696451.6129032
-0.6858316221765913,0.0,0.023640661938534285,-0.32518337408312803,0.28124999999999994,0.1160458452722086,0.4750473783954517,0.8181818181818182,-0.16666666666666682,556572100.0
-0.6036960985626283,0.0,-0.6742316784869978,0.7163814180929106,0.28124999999999994,-0.5730659025787942,0.16171825647504748,1.0,-0.2500000000000002,564248741.9354838
-0.4394250513347023,-0.01811594202898619,0.0009456264775413513,0.2029339853300745,0.3125,-0.578796561604583,-0.41692987997473147,-1.0,-0.16666666666666682,555273322.5806452
-0.24229979466119095,-0.01811594202898619,-0.7404255319148938,1.0,0.3125,-1.1217765042979913,-0.07075173720783304,-0.8181818181818182,-0.11111111111111122,540964821.4285715
0.004106776180698151,-0.01811594202898619,-0.09739952718676119,-0.8288508557457189,0.3125,-0.26934097421203357,0.4699936828806061,-0.6363636363636364,-0.44444444444444453,544803032.2580645
0.21765913757700206,-0.01811594202898619,0.26950354609929084,-0.5843520782396067,0.3125,-0.32521489971346423,0.4497789008212252,-0.45454545454545453,-0.36111111111111116,558005533.3333334
0.48049281314168374,-0.01811594202898619,0.24302600472813246,0.2713936430317862,0.3125,-0.6604584527220605,0.40934933670246376,-0.2727272727272727,0.2500000000000002,563669580.6451613
0.7433264887063655,-0.01811594202898619,-0.14846335697399535,0.38386308068459807,0.3125,-0.9742120343839512,0.1945672773215412,-0.09090909090909091,1.6111111111111114,577965033.3333334
0.891170431211499,-0.01811594202898619,-0.18250591016548465,0.07579462102689535,0.3125,-1.104584527220629,0.22994314592545795,0.09090909090909091,1.9166666666666665,597035354.8387097
1.1540041067761806,-0.01811594202898619,-0.30165484633569745,0.7848410757946224,0.3125,-1.3868194842406858,-0.13139608338597583,0.2727272727272727,1.5555555555555558,619585580.6451613
1.3593429158110881,-0.01811594202898619,-0.22600472813238764,0.8728606356968226,0.3125,-1.5458452722063016,0.11623499684144048,0.45454545454545453,1.111111111111111,614449366.6666666
1.46611909650924,-0.01811594202898619,0.1200945626477543,0.5501222493887543,0.3125,-0.8309455587392521,0.22236260265319027,0.6363636363636364,-0.3333333333333333,599453806.451613
1.7207392197125257,-0.01811594202898619,-0.03309692671394796,-0.06601466992664934,0.3125,-0.6948424068767897,0.510423246999368,0.8181818181818182,-0.11111111111111122,594481666.6666666
1.7618069815195072,-0.01811594202898619,-0.2884160756501182,-0.23716381418092689,0.3125,-0.7908309455587362,0.5180037902716361,1.0,0.0,580021806.451613
1.6386036960985626,-0.01811594202898619,-0.9881796690307331,1.8850855745721276,0.43749999999999994,-2.058739255014324,0.12634238787113072,-1.0,0.9166666666666669,554029645.1612903
1.383983572895277,-0.01811594202898619,-0.6628841607565014,0.5501222493887543,0.43749999999999994,-1.6905444126074465,0.8970309538850283,-0.8181818181818182,0.49999999999999983,525531655.1724138
1.0143737166324434,-0.01811594202898619,-0.6174940898345155,-0.08068459657701663,0.43749999999999994,-2.0372492836676184,1.0107391029690458,-0.6363636363636364,0.3611111111111108,500117677.4193549
0.7433264887063655,-0.01811594202898619,0.3016548463356976,0.13447432762836278,0.43749999999999994,-1.405444126074496,0.720151610865445,-0.45454545454545453,-0.138888888888889,474841700.0
0.29158110882956884,-0.01811594202898619,1.1621749408983455,-0.5745721271393625,0.43749999999999994,-0.520057306590257,0.8237523689197722,-0.2727272727272727,-0.16666666666666682,467863193.5483871
0.20123203285420943,-0.01811594202898619,0.45862884160756506,-0.2958435207823943,0.43749999999999994,-0.6647564469914017,0.2779532533164875,-0.09090909090909091,0.2777777777777774,486531533.3333333
0.08624229979466119,-0.01811594202898619,-0.3205673758865248,0.28606356968215174,0.43749999999999994,-0.86103151862464,0.16929879974731515,0.09090909090909091,1.3055555555555556,499495096.7741935
-0.045174537987679675,-0.01811594202898619,-0.7423167848699765,0.7359413202933992,0.43749999999999994,-1.4785100286532933,-0.05306380290587467,0.2727272727272727,1.222222222222222,504866451.6129032
-0.16837782340862423,-0.01811594202898619,-0.5626477541371159,0.6625916870415662,0.43749999999999994,-1.8409742120343822,0.1364497789008214,0.45454545454545453,1.1388888888888886,486848766.6666667
-0.16837782340862423,-0.01811594202898619,-0.019858156028368712,1.156479217603912,0.43749999999999994,-1.1805157593123194,0.300694883133291,0.6363636363636364,0.30555555555555525,470190161.2903226
-0.1437371663244353,-0.01811594202898619,0.12955082742316798,-0.5550122249388739,0.43749999999999994,-0.21346704871060088,0.2779532533164875,0.8181818181818182,-0.138888888888889,481637366.6666667
-0.3901437371663244,-0.01811594202898619,-0.14468085106382977,-0.3300733496332502,0.43749999999999994,-0.5931232091690521,0.7176247631080225,1.0,-0.3333333333333333,492346387.0967742
-0.4476386036960986,-0.01811594202898619,-0.642080378250591,0.7457212713936434,0.43749999999999994,-1.3223495702005708,-0.15413771320277933,-1.0,0.4166666666666664,478472875.0
-0.21765913757700206,-0.01811594202898619,-0.33380614657210406,-0.9706601466992646,0.43749999999999994,-0.6647564469914017,0.7732154137713202,-0.8181818181818182,-0.44444444444444453,453861348.6660087
0.1026694045174538,-0.01811594202898619,0.41702127659574495,-0.7114914425427858,0.43749999999999994,-0.37535816618911017,0.6620341124447252,-0.6363636363636364,-0.3333333333333333,431913246.9590105
-0.004106776180698153,-0.01811594202898619,1.894089834515367,-0.13447432762836106,0.43749999999999994,-0.435530085959884,0.5862286797220466,-0.45454545454545453,-0.22222222222222243,410084325.54677624
-0.004106776180698153,-0.01811594202898619,0.5078014184397164,-0.5501222493887518,0.43749999999999994,-0.3151862464183363,0.4497789008212252,-0.2727272727272727,0.47222222222222204,404057525.22251344
0.004106776180698151,-0.01811594202898619,0.504018912529551,-0.2958435207823943,0.43749999999999994,-0.6604584527220605,0.1440303221730891,-0.09090909090909091,0.9166666666666669,420179937.2385342
-0.06981519507186859,-0.01811594202898619,-0.5796690307328607,0.10513447432762994,0.43749999999999994,-0.9011461318051559,-0.007580543272267682,0.09090909090909091,1.3611111111111112,431375571.8475586
-0.25051334702258726,-0.01811594202898619,-0.2316784869976359,0.3594132029339865,0.43749999999999994,-1.1446991404011448,0.3765003158559696,0.2727272727272727,1.0277777777777775,436014398.6951263
-0.3408624229979466,-0.01811594202898619,-0.4037825059101655,0.34474327628361917,0.43749999999999994,-1.157593123209166,0.3638660770688564,0.45454545454545453,0.8888888888888891,420453907.316438
-0.3572895277207392,-0.01811594202898619,-0.1957446808510639,-0.06601466992664934,0.43749999999999994,-0.5759312320916876,0.37397346809854703,0.6363636363636364,-0.36111111111111116,406067148.63389605
-0.5133470225872689,-0.01811594202898619,-0.5040189125295509,-0.5061124694376508,0.43749999999999994,-0.5673352435530074,0.5938092229943143,0.8181818181818182,-0.44444444444444453,415953221.1842923
-0.4558521560574948,-0.01811594202898619,-0.8425531914893619,0.4034229828850866,0.43749999999999994,-0.4197707736389672,0.14150347441566655,1.0,0.138888888888889,425201780.0626455
0.5708418891170431,0.0,-0.47943262411347526,-0.031784841075793484,-0.5625,0.1446991404011468,-1.0157927984838908,-1.0,1.6111111111111114,
0.48049281314168374,0.0,-0.8368794326241137,-0.13936430317848233,-0.5625,-0.03295128939827932,-0.05306380290587467,-0.8181818181818182,0.8333333333333335,
